player_id,player_name,active_flag,rookie_year,last_season,tbd,active_team
203014,"Ogwumike, Nneka",1,2012,2024,0,storm
100932,"Ohlde, Nicole",0,2004,2010,0,
202278,"Olajuwon, Abi",0,2010,2011,0,
1630446,"Onyenwere, Michaela",1,2021,2024,0,sky
203840,"Orekhova, Inga",0,2014,2015,0,
1642294,"Osborne, Charisma",1,2024,2024,0,mercury
100997,"Osipova, Irina",0,2006,2006,0,
100354,"Owen, Heather",0,1999,2000,0,
100560,"Owens, Shantia",0,2000,2002,0,
201535,"Page, Danielle",0,2008,2008,0,
100199,"Page, Murriel",0,1998,2008,0,
101034,"Paige, Yolanda",0,2005,2005,0,
200740,"Palie, Sabrina",0,2006,2006,0,
100046,"Palmer, Wendy",0,1997,2007,0,
201907,"Paris, Courtney",0,2009,2019,0,
1628917,"Park, JiSu",0,2018,2021,0,
201496,"Parker, Candace",0,2008,2023,0,
204323,"Parker-Tyus, Cheyenne",1,2015,2024,0,dream
1641641,"Parks, Robyn",0,2023,2023,0,
201558,"Pascalau, Florina",0,2008,2008,0,
100070,"Paschal, Tia",0,1998,1998,0,
100686,"Pavlickova, Michaela",0,2001,2003,0,
100487,"Paye, Kate",0,2000,2002,0,
203035,"Peddy, Shey",0,2019,2023,0,
202653,"Pedersen, Kayla",0,2011,2017,0,
100234,"Penicheiro, Ticha",0,1998,2012,0,
100852,"Penn, Jocelyn",0,2003,2004,0,
100109,"Perazic-Gipe, Jasmina",0,1997,1997,0,
1631073,"Perez, Raina",0,2022,2022,0,
100952,"Perkins, Jia",0,2004,2017,0,
100659,"Perperoglou, Erin",0,2001,2009,0,
100083,"Perrot, Kim",0,1997,1998,0,
1630437,"Perry, Chelsey",0,2021,2021,0,
203016,"Peters, Devereaux",0,2012,2018,0,
203863,"Peters, Haley",0,2016,2019,0,
1628284,"Peterson, Alexis",0,2017,2017,0,
201909,"Petrovic, Sonja",0,2012,2016,0,
100031,"Pettis, Bridget",0,1997,2006,0,
101039,"Phillips, Erin",0,2006,2016,0,
202654,"Phillips, Porsha",0,2011,2011,0,
202655,"Phillips, Ta'Shia",0,2011,2011,0,
100413,"Phillips, Tari",0,1999,2007,0,
100888,"Pierson, Plenette",0,2003,2017,0,
1642293,"Pili, Alissa",1,2024,2024,0,lynx
203849,"Plaisance, Theresa",0,2014,2022,0,
1628276,"Plum, Kelsey",1,2017,2024,0,aces
202656,"Pohlen-Mavunga, Jeanette",0,2011,2017,0,
1631062,"Pointer, Khayla",0,2022,2022,0,
100079,"Pollini, Catarina",0,1997,1997,0,
200665,"Pondexter, Cappie",0,2006,2018,0,
203415,"Poppens, Chelsea",0,2013,2013,0,
100403,"Potthoff, Angie",0,1999,2000,0,
100414,"Powell, Elaine",0,1999,2008,0,
100919,"Powell, Nicole",0,2004,2014,0,
1627672,"Powers, Aerial",1,2016,2024,0,dream
203019,"Prahalis, Samantha",0,2012,2014,0,
100235,"Price, Franthea",0,1998,1998,0,
100530,"Pride, Lynn",0,2000,2003,0,
1628297,"Prince, Alexis",0,2017,2020,0,
202259,"Prince, Epiphanny",0,2010,2023,0,
200693,"Queenan, Brooke",0,2006,2008,0,
100417,"Quella, Heather",0,1999,1999,0,
100677,"Quick, LaQuanda",0,2001,2003,0,
201516,"Quigley, Allie",0,2008,2022,0,
201049,"Quinn, Noelle",0,2007,2018,0,
100472,"Quinney, Texlin",0,2000,2000,0,
100664,"Radunovic, Hajdana",0,2001,2001,0,
100748,"Ragland, Felicia",0,2002,2005,0,
1628248,"Raincock-Ekunwe, Nayo",0,2017,2019,0,
100683,"Randall, Semeka",0,2001,2004,0,
100552,"Rasmussen, Kristen",0,2000,2008,0,
202283,"Raven, Brittainey",0,2010,2010,0,
201070,"Raymond, Stephanie",0,2007,2007,0,
100725,"Raymond, Tamika",0,2002,2008,0,
100541,"Redd, Jamie",0,2000,2003,0,
203047,"Redmon, Katelan",0,2012,2012,0,
100225,"Reed, Brandy",0,1998,2002,0,
202665,"Reed, Chastity",0,2011,2011,0,
100286,"Reed, Michelle",0,1998,1998,0,
1642291,"Reese, Angel",1,2024,2024,0,sky
100182,"Reid, Tracy",0,1998,2003,0,
100047,"Reiss, Tammi",0,1997,1998,0,
201085,"Ress, Kathrin",0,2007,2007,0,
1630459,"Richards, DiDi",0,2021,2024,0,
202315,"Riley, Andrea",0,2010,2012,0,
100656,"Riley, Ruth",0,2001,2013,0,
100338,"Rizzotti, Jennifer",0,1999,2003,0,
100208,"Roberts, Nyree",0,1998,1999,0,
202657,"Robinson, Angel",0,2014,2018,0,
100942,"Robinson, Ashley",0,2004,2013,0,
100345,"Robinson, Crystal",0,1999,2007,0,
202658,"Robinson, Danielle",0,2011,2023,0,
100506,"Robinson, Renee",0,2000,2000,0,
203411,"Rodgers, Sugar",0,2013,2020,0,
100519,"Roland, Jannon",0,2000,2000,0,
203432,"Rolle, Waltiea",0,2014,2014,0,
1628285,"Romero, Leticia",0,2018,2018,0,
201529,"Ross, Adrianne",0,2008,2008,0,
203437,"Ruffin-Pratt, Tierra",0,2013,2020,0,
1630387,"Rupert, Iliana",0,2022,2023,0,
201103,"Rush, Leah",0,2008,2008,0,
1628920,"Russell, Mercedes",1,2018,2024,0,storm
100174,"Rycraw, Eugenia",0,1998,1998,0,
1631055,"Sabally, Nyara",1,2023,2024,0,liberty
1630149,"Sabally, Satou",1,2020,2024,0,wings
100415,"Sales, Nykesha",0,1999,2007,0,
100416,"Sam, Sheri",0,1999,2008,0,
100542,"Sampson, Charisse",0,2000,2000,0,
1628317,"Samuelson, Karlie",1,2018,2024,0,mystics
1629478,"Samuelson, Katie Lou",1,2019,2024,0,fever
100913,"Sanchez, Isabel",0,2003,2004,0,
201115,"Sanders, Amy",0,2007,2007,0,
201506,"Sanders, LaToya",0,2008,2019,0,
100556,"Sanford, Nakia",0,2003,2013,0,
201489,"Sanni, Olayinka",0,2008,2011,0,
100640,"Santos, Kelly",0,2001,2008,0,
100201,"Santos de Olive, Alessandra",0,1998,2001,0,
100525,"Sarenac, Rankica",0,2000,2001,0,
100479,"Sauer, Paige",0,2000,2002,0,
100635,"Saunders, Jaynetta",0,2001,2003,0,
100695,"Sauret, Audrey",0,2001,2002,0,
100161,"Savasta, Laure",0,1997,1997,0,
1641687,"Saxton, Victaria",1,2023,2024,0,fever
203830,"Schimmel, Shoni",0,2014,2018,0,
100648,"Schumacher, Kelly",0,2001,2009,0,
100707,"Schweitzer, Georgia",0,2001,2003,0,
100243,"Scott, Olympia",0,1998,2008,0,
100049,"Scott, Raegan",0,1997,1998,0,
100500,"Shakirova, Elena",0,2000,2002,0,
100834,"Sharp, K.B.",0,2003,2009,0,
203033,"Shegog, Chay",0,2012,2012,0,
1642292,"Sheldon, Jacy",1,2024,2024,0,wings
1629491,"Shepard, Jessica",0,2019,2023,0,
1631013,"Sheppard, Aisha",0,2022,2022,0,
1642320,"Sherrod, Jaylyn",1,2024,2024,0,liberty
201053,"Shields, Ashley",0,2007,2008,0,
1630131,"Shook, Kylee",0,2020,2021,0,
100202,"Shuler, Adrienne",0,1998,1998,0,
1641652,"Siegrist, Maddy",1,2023,2024,0,wings
203848,"Simmons, Meighan",0,2016,2017,0,
1628287,"Simms, Jennie",0,2017,2023,0,
203013,"Simon, Dymond",0,2012,2012,0,
203824,"Sims, Odyssey",1,2014,2024,0,sparks
1641690,"Sissoko, Kadi",0,2023,2023,0,
1631046,"Sjerven, Hannah",0,2022,2022,0,
100497,"Slaise, Madinah",0,2000,2000,0,
100840,"Slaughter, Gwen",0,2004,2004,0,
100736,"Slavtcheva, Gergana",0,2003,2003,0,
1630435,"Slocum, Destiny",0,2021,2022,0,
1630154,"Smalls, Kamiah",0,2020,2022,0,
100860,"Smith, Aiysha",0,2003,2004,0,
1629501,"Smith, Alanna",1,2019,2024,0,lynx
201084,"Smith, Brooke",0,2008,2010,0,
201067,"Smith, Camille",0,2007,2019,0,
100371,"Smith, Charlotte",0,1999,2006,0,
100179,"Smith, Charmin",0,1999,2003,0,
100181,"Smith, Christy",0,1998,1999,0,
200702,"Smith, Crystal",0,2006,2008,0,
100925,"Smith, Jennifer",0,2005,2005,0,
100404,"Smith, Katie",0,1999,2013,0,
1631147,"Smith, Kianna",0,2022,2022,0,
200683,"Smith, Kim",0,2006,2008,0,
100339,"Smith, LaCharlotte",0,2000,2000,0,
1631019,"Smith, NaLyssa",1,2022,2024,0,fever
100236,"Smith, Tangela",0,1998,2012,0,
201068,"Smith, Tyresa",0,2007,2007,0,
201504,"Smith, Wanisha",0,2008,2008,0,
100696,"Snell, Belinda",0,2005,2011,0,
100729,"Snow, Michelle",0,2002,2015,0,
1641654,"Soares, Stephanie",1,2024,2024,0,wings
1641667,"Soule, Taylor",0,2023,2024,0,
201086,"Spencer, Sidney",0,2007,2011,0,
100255,"Sporn, Rachael",0,1998,2001,0,
100427,"Stafford-Odom, Trisha",0,2001,2002,0,
100372,"Staley, Dawn",0,1999,2006,0,
200699,"Stansbury, Tiffany",0,2006,2010,0,
100422,"Starbird, Kate",0,1999,2004,0,
100536,"Steding, Katy",0,2000,2001,0,
100227,"Stepanova, Maria",0,1998,2005,0,
100175,"Stephens, Rehema",0,1998,1998,0,
100927,"Stephens, Stacy",0,2004,2004,0,
1628922,"Stevens, Azurá",1,2018,2024,0,sparks
100967,"Stevenson, Mandisa",0,2004,2006,0,
1627668,"Stewart, Breanna",1,2016,2024,0,liberty
100676,"Stiles, Jackie",0,2001,2002,0,
100437,"Still, Valerie",0,1999,1999,0,
100059,"Stinson, Andrea",0,1997,2005,0,
100490,"Stires, Shanele",0,2000,2002,0,
100691,"Stocks, Tamara",0,2001,2003,0,
204329,"Stokes, Kiah",1,2015,2024,0,aces
101006,"Streimikyte, Jurgita",0,2000,2005,0,
203015,"Stricklen, Shekinna",0,2012,2021,0,
200685,"Strother, Ann",0,2006,2008,0,
100062,"Suber, Tora",0,1997,1999,0,
101012,"Summerton, Laura",0,2005,2006,0,
1630134,"Sutton, Sug",1,2020,2024,0,mystics
100628,"Sutton-Brown, Tammy",0,2001,2012,0,
201484,"Swanier, Ketia",0,2008,2012,0,
100072,"Swoopes, Sheryl",0,1997,2011,0,
202670,"Swords, Carolyn",0,2011,2020,0,
203040,"Sykes, April",0,2012,2012,0,
1628279,"Sykes, Brittney",1,2017,2024,0,mystics
203855,"Talbot, Stephanie",1,2017,2024,0,sparks
200705,"Tamane, Zane",0,2006,2012,0,
100406,"Tate, Sonja",0,1999,2000,0,
100940,"Taurasi, Diana",1,2004,2024,0,mercury
203859,"Taylor, Asia",0,2014,2019,0,
1642298,"Taylor, Celeste",1,2024,2024,0,mercury
100926,"Taylor, Lindsay",0,2004,2004,0,
100634,"Taylor, Penny",0,2001,2016,0,
1630479,"Taylor, Sparkle",0,2022,2022,0,
100724,"Teasley, Nikki",0,2002,2009,0,
200696,"Terry, Kasha",0,2006,2008,0,
203826,"Thomas, Alyssa",1,2014,2024,0,sun
201055,"Thomas, Carla",0,2007,2007,0,
100930,"Thomas, Christi",0,2004,2010,0,
202662,"Thomas, Jasmine",0,2011,2023,0,
202663,"Thomas, Krystal",0,2011,2018,0,
100883,"Thomas, LaToya",0,2003,2008,0,
1631068,"Thomas, Sam",0,2022,2023,0,
100532,"Thomas, Stacey",0,2000,2005,0,
100216,"Thompson, Alicia",0,1998,2005,0,
202269,"Thompson, Amanda",0,2010,2014,0,
100076,"Thompson, Tina",0,1997,2013,0,
200677,"Thorburn, Shona",0,2006,2007,0,
100835,"Thorn, Erin",0,2003,2013,0,
203866,"Thornton, Kayla",1,2015,2024,0,liberty
100543,"Threatt-Elliott, Robin",0,2000,2000,0,
100922,"Tillis, Iciss",0,2004,2007,0,
100029,"Timms, Michele",0,1997,2001,0,
1628261,"Ting, Shao",0,2019,2019,0,
203555,"Tinkle, Joslyn",0,2013,2013,0,
204317,"Tokashiki, Ramu",0,2015,2017,0,
100004,"Toler, Penny",0,1997,1999,0,
201911,"Toliver, Kristi",0,2009,2023,0,
204299,"Tolo, Marianna",0,2015,2015,0,
100388,"Tornikidou, Elena",0,1999,2001,0,
100657,"Torres, Levys",0,2001,2001,0,
100447,"Travis, Tiffany",0,2000,2000,0,
1641672,"Traylor, Kayana",0,2023,2023,0,
100022,"Tremitiere, Chantel",0,1997,2000,0,
100106,"Trice-Hill, Trena",0,1997,1998,0,
1627670,"Tuck, Morgan",0,2016,2020,0,
200681,"Turner, Barbara",0,2006,2009,0,
1629488,"Turner, Brianna",1,2019,2024,0,sky
203389,"Turner, Yvonne",0,2017,2023,0,
100057,"Tuter, Molly",0,1997,1997,0,
100713,"Tuvic, Slobodanka",0,2001,2004,0,
100210,"Tzekova, Polina",0,1999,1999,0,
100257,"Udoka, Mfon",0,1998,2004,0,
100856,"Ujhelyi, Petra",0,2003,2003,0,
100373,"Umoh-Coleman, Itoro",0,2003,2003,0,
1642244,"Uzun, Sevgi",1,2024,2024,0,wings
1628926,"Vadeeva, Maria",0,2018,2019,0,
100211,"Valdemoro, Amaya",0,1998,2000,0,
100346,"Van Gorp, Michele",0,1999,2004,0,
100176,"VanEmbricqs, Sandra",0,1998,1998,0,
202664,"Vandersloot, Courtney",1,2011,2024,0,liberty
1642210,"Vanloo, Julie",1,2024,2024,0,mystics
201913,"Vaughn, Kia",0,2009,2022,0,
201520,"Vaughn, Krystal",0,2008,2008,0,
100670,"Veal, Kristen",0,2001,2002,0,
202239,"Vesela, Jana",0,2010,2010,0,
100028,"Viglione, Danielle",0,1997,1997,0,
100712,"Vilipic, Dalivorka",0,2006,2006,0,
1628927,"Vivians, Victoria",1,2018,2024,0,storm
100544,"Vodichkova, Kamila",0,2000,2006,0,
101062,"Vodopyanova, Natalia",0,2005,2005,0,
100066,"Vukadinovic, Milica",0,1997,1997,0,
201914,"Walker, Ashley",0,2009,2019,0,
100740,"Walker, Ayana",0,2002,2007,0,
100533,"Walker, DeMya",0,2000,2012,0,
1630444,"Walker, Jasmine",0,2021,2022,0,
201531,"Walker, Marcedes",0,2008,2008,0,
1630136,"Walker, Megan",0,2020,2022,0,
1628278,"Walker-Kimbrough, Shatori",1,2017,2024,0,mystics
1628929,"Wallace, Kristy",1,2022,2024,0,fever
100681,"Walseth, Maren",0,2001,2003,0,
203069,"Warley-Talbert, Avery",0,2012,2020,0,
100217,"Washington, Coquese",0,1998,2003,0,
1630137,"Watts, Stephanie",0,2021,2021,0,
100445,"Wauters, Ann",0,2000,2016,0,
100101,"Weatherspoon, Teresa",0,1997,2004,0,
100035,"Webb, Umeki",0,1997,2000,0,
201104,"Weber, Martina",0,2007,2007,0,
101022,"Wecker, Kendra",0,2005,2008,0,
1627684,"Weisner, Jamie",0,2016,2016,0,
1631091,"Westbrook, Evina",0,2022,2023,0,
100915,"Whalen, Lindsay",0,2004,2018,0,
204365,"Wheeler, Erica",1,2015,2024,0,fever
1628244,"Whitcomb, Sami",1,2017,2024,0,storm
100849,"White, DeTrina",0,2003,2005,0,
201493,"White, Erica",0,2008,2009,0,
100370,"White, Stephanie",0,1999,2004,0,
101020,"White, Tan",0,2005,2014,0,
100389,"Whiting, Val",0,1999,2002,0,
100347,"Whitmore, Tamika",0,1999,2009,0,
201495,"Whittington, Khadijah",0,2008,2009,0,
100355,"Whittle, Jennifer",0,1999,2001,0,
203413,"Whyte, Davellyn",0,2013,2014,0,
100104,"Wicks, Sue",0,1997,2002,0,
100007,"Wideman, Jamila",0,1997,2000,0,
1628282,"Wiese, Sydney",0,2017,2021,0,
201499,"Wiggins, Candice",0,2008,2015,0,
200720,"Wilkins, Brittany",0,2006,2008,0,
101036,"Williams, Angelina",0,2005,2006,0,
100464,"Williams, Beverly",0,2000,2000,0,
1631090,"Williams, Christyn",0,2023,2023,0,
1627675,"Williams, Courtney",1,2016,2024,0,lynx
100064,"Williams, Debra",0,1997,1997,0,
204322,"Williams, Elizabeth",1,2015,2024,0,sky
1628931,"Williams, Gabby",1,2018,2024,0,storm
203412,"Williams, Kamiko",0,2013,2013,0,
1630461,"Williams, Kiana",0,2021,2024,0,
100050,"Williams, Kim",0,1997,1998,0,
100738,"Williams, Lenae",0,2002,2002,0,
1641670,"Williams, Madi",0,2023,2023,0,
100366,"Williams, Natalie",0,1999,2005,0,
203029,"Williams, Riquna",0,2012,2023,0,
100204,"Williams, Rita",0,1998,2003,0,
100885,"Williams, Shaquala",0,2003,2003,0,
100038,"Williams, Tara",0,1997,2000,0,
100947,"Williams, Toccara",0,2004,2004,0,
100526,"Williams-Strong, Adrian",0,2000,2008,0,
100973,"Willingham, Le'coe",0,2004,2013,0,
200675,"Willis, Lisa",0,2006,2009,0,
100655,"Willits, Wendi",0,2001,2001,0,
1630139,"Willoughby, Jocelyn",0,2020,2023,0,
1628932,"Wilson, A'ja",1,2018,2024,0,aces
1630458,"Wilson, Aaliyah",0,2021,2021,0,
100380,"Wilson, Amanda",0,1999,2000,0,
201917,"Wirth, Christina",0,2009,2009,0,
201918,"Wisdom-Hylton, Lindsay",0,2009,2012,0,
100105,"Witherspoon, Sophia",0,1997,2003,0,
203030,"Wojta, Julie",0,2012,2013,0,
100340,"Wolters, Kara",0,1999,2002,0,
100636,"Wolvert, Angelina",0,2001,2001,0,
100090,"Woodard, Lynette",0,1997,1998,0,
100086,"Woosley, Tiffany",0,1997,1998,0,
1628933,"Wright, Imani",0,2018,2018,0,
202257,"Wright, Monica",0,2010,2016,0,
100923,"Wright, Shereka",0,2004,2005,0,
101030,"Wright, Tanisha",0,2005,2019,0,
100667,"Wyckoff, Brooke",0,2001,2009,0,
100545,"Wynne, Dana",0,2001,2001,0,
204300,"Xargay, Marta",0,2015,2016,0,
100749,"Yamasaki, Lindsey",0,2002,2003,0,
100024,"Yasen, Corissa",0,1997,1997,0,
100424,"Yilmaz, Nevriye",0,2003,2004,0,
100344,"Young, Carolyn",0,2001,2002,0,
1629498,"Young, Jackie",1,2019,2024,0,aces
201477,"Young, Tamera",0,2008,2019,0,
203404,"Young, Toni",0,2013,2014,0,
200674,"Young-Malcolm, Sophia",0,2006,2015,0,
1629574,"Yueru, Li",1,2022,2024,0,sparks
204320,"Zahui B, Amanda",0,2015,2023,0,
100390,"Zakaluzhnaya, Oksana",0,2000,2002,0,
1628508,"Zandalasini, Cecilia",1,2017,2024,0,lynx
101103,"Zara, Francesca",0,2005,2005,0,
201919,"Zellous, Shavonte",0,2009,2021,0,
100006,"Zheng, Haixia",0,1997,1998,0,
100861,"Zirkova, Zuzana",0,2003,2003,0,
201498,"Zoll-Norman, Sharnee",0,2008,2013,0,
200686,"Zolman, Shanna",0,2006,2010,0,
100812,"de Souza, Erika",0,2002,2017,0,
100283,"de Souza Sobral, Leila",0,1998,1998,0,
100514,"dos Santos, Cintia",0,2000,2002,0,
1630151,"Époupa, Olivia",1,2024,2024,0,lynx
